YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,water_l1,avg_water_l1
2017,4,6,3,28,3,1299.22,NULL
2017,4,6,3,44,21,1290.93,NULL
2017,4,6,4,0,59,1303.69,NULL
2017,4,6,4,11,52,1289.21,NULL
2017,4,6,4,29,19,1291.14,NULL
2017,4,6,4,41,52,1291.32,NULL
2017,4,6,4,56,51,1288.27,NULL
2017,4,6,5,44,50,1289.7,NULL
2017,4,6,5,56,55,1283.12,NULL
2017,4,6,6,11,52,1281.12,NULL
2017,4,6,6,28,6,1279.43,NULL
2017,4,6,6,41,52,1282.34,NULL
2017,4,6,6,56,52,1266.26,NULL
2017,4,6,7,13,7,1273.02,NULL
2017,4,6,7,26,52,1270.66,NULL
2017,4,6,7,43,3,1267.8,NULL
2017,4,6,7,56,57,1262.41,NULL
2017,4,6,8,26,53,1258.92,NULL
2017,4,6,8,44,20,1267.13,NULL
2017,4,6,8,56,52,1254.86,NULL
2017,4,6,9,13,32,1269.66,NULL
2017,4,6,9,26,52,1260.33,NULL
2017,4,6,9,41,51,1263.62,NULL
2017,4,6,9,58,32,1264.13,NULL
2017,4,6,10,16,5,1269.38,NULL
2017,4,6,10,26,52,1267.33,NULL
2017,4,6,10,43,2,1270.51,NULL
2017,4,6,10,57,1,1264.95,NULL
2017,4,6,11,11,52,1274.09,NULL
2017,4,6,11,29,7,1266.03,NULL
2017,4,6,11,41,53,1264.19,NULL
2017,4,6,11,58,31,1274.18,NULL
2017,4,6,12,11,52,1275.81,NULL
2017,4,6,12,28,30,1276.11,NULL
2017,4,6,12,41,53,1266.02,NULL
2017,4,6,12,58,2,1273.09,NULL
2017,4,6,13,11,55,1269.79,NULL
2017,4,6,13,26,54,1273.01,NULL
2017,4,6,13,41,53,1271.39,NULL
2017,4,6,13,56,52,1278.03,NULL
2017,4,6,14,13,2,1277.61,NULL
2017,4,6,14,26,53,1270.63,NULL
2017,4,6,14,43,12,1271.55,NULL
2017,4,6,14,56,52,1279.1,NULL
2017,4,6,15,11,51,1280.36,NULL
2017,4,6,15,28,2,1279.25,NULL
2017,4,6,15,41,55,1278.36,NULL
2017,4,6,15,56,52,1273.24,NULL
2017,4,6,16,13,16,1280.32,NULL
2017,4,6,16,26,53,1283.01,NULL
2017,4,6,16,41,52,1278.59,NULL
2017,4,6,16,58,2,1278.7,NULL
2017,4,6,17,11,52,1273.84,NULL
2017,4,6,17,28,5,1269,NULL
2017,4,6,17,41,52,1265.06,NULL
2017,4,6,17,59,20,1267.71,NULL
2017,4,6,18,11,52,1265.32,NULL
2017,4,6,18,28,3,1262.61,NULL
2017,4,6,18,41,53,1261.12,NULL
2017,4,6,18,58,32,1253.48,NULL
2017,4,6,19,15,44,1252.76,NULL
2017,4,6,19,32,12,1257.62,NULL
2017,4,6,19,41,53,1247.82,NULL
2017,4,6,19,58,4,1250.21,NULL
2017,4,6,20,11,55,1255.88,NULL
2017,4,6,20,28,3,1244.27,NULL
2017,4,6,20,41,53,1252.88,NULL
2017,4,6,20,56,52,1253.92,NULL
2017,4,6,21,13,33,1247.74,NULL
2017,4,6,21,26,53,1245.74,NULL
2017,4,6,21,59,46,1249.54,NULL
2017,4,6,22,11,55,1259.65,NULL
2017,4,6,22,26,53,1257.41,NULL
2017,4,6,22,43,6,1252.68,NULL
2017,4,6,22,56,52,1261.16,NULL
2017,4,6,23,13,3,1263.18,NULL
2017,4,6,23,26,51,1265.74,NULL
2017,4,6,23,44,20,1274.28,NULL
2017,4,7,0,26,52,1278.86,NULL
2017,4,7,0,43,12,1288.67,NULL
2017,4,7,0,56,53,1276.77,NULL
2017,4,7,1,11,53,1284.66,NULL
2017,4,7,1,28,31,1291.94,NULL
2017,4,7,1,41,53,1297.17,NULL
2017,4,7,1,56,51,1301.32,NULL
2017,4,7,2,13,10,1305.1,NULL
2017,4,7,2,26,53,1308.74,NULL
2017,4,7,2,43,14,1312.15,NULL
2017,4,7,2,56,58,1306.78,NULL
2017,4,7,3,28,58,1304.37,NULL
2017,4,7,3,41,53,1306.36,NULL
2017,4,7,3,58,34,1306.03,NULL
2017,4,7,4,11,53,1309,NULL
2017,4,7,4,26,52,1307.98,NULL
2017,4,7,4,43,6,1310.16,NULL
2017,4,7,4,56,53,1311.3,NULL
2017,4,7,5,11,52,1305.05,NULL
2017,4,7,5,29,20,1306.89,NULL
2017,4,7,5,41,53,1308.18,NULL
2017,4,7,5,56,53,1301.73,NULL
2017,4,7,6,13,5,1303.91,NULL
2017,4,7,6,26,52,1299.13,NULL
2017,4,7,6,44,20,1301.53,NULL
2017,4,7,7,1,0,1296.27,NULL
2017,4,7,7,11,54,1289.14,NULL
2017,4,7,7,26,54,1288.25,NULL
2017,4,7,7,43,33,1285.19,NULL
2017,4,7,7,56,52,1281.72,NULL
2017,4,7,8,13,2,1278.97,NULL
2017,4,7,8,26,53,1276.47,NULL
2017,4,7,8,41,52,1278.83,NULL
2017,4,7,8,58,31,1276.85,NULL
2017,4,7,9,29,20,1272.4,NULL
2017,4,7,9,41,52,1280.25,NULL
2017,4,7,9,58,32,1279.1,NULL
2017,4,7,10,16,0,1275.19,NULL
2017,4,7,10,26,53,1280,NULL
2017,4,7,10,43,5,1278.78,NULL
2017,4,7,10,56,53,1286.1,NULL
2017,4,7,11,14,3,1289.25,NULL
2017,4,7,11,26,53,1281.84,NULL
2017,4,7,11,41,53,1285.93,NULL
2017,4,7,11,56,52,1289.45,NULL
2017,4,7,12,14,22,1292.65,NULL
2017,4,7,12,26,53,1296.68,NULL
2017,4,7,12,44,2,1296.2,NULL
2017,4,7,12,56,53,1297.08,NULL
2017,4,7,13,13,7,1294.07,NULL
2017,4,7,13,26,52,1289.1,NULL
2017,4,7,13,58,15,1291.35,NULL
2017,4,7,14,11,54,1291.32,NULL
2017,4,7,14,29,22,1297.6,NULL
2017,4,7,14,41,53,1290.65,NULL
2017,4,7,14,58,34,1293.43,NULL
2017,4,7,15,11,54,1295.88,NULL
2017,4,7,15,43,1,1292.02,NULL
2017,4,7,15,59,19,1290.43,NULL
2017,4,7,16,11,54,1290.57,NULL
2017,4,7,16,28,3,1291.43,NULL
2017,4,7,16,41,54,1293.2,NULL
2017,4,7,16,56,52,1288.27,NULL
2017,4,7,17,29,22,1285.02,NULL
2017,4,7,17,41,54,1283.12,NULL
2017,4,7,17,58,4,1278.03,NULL
2017,4,7,18,11,53,1280.57,NULL
2017,4,7,18,28,32,1275.71,NULL
2017,4,7,18,41,54,1273.58,NULL
2017,4,7,19,58,55,1257.35,NULL
2017,4,7,20,16,4,1255.44,NULL
2017,4,7,20,26,54,1252.05,NULL
2017,4,7,20,43,2,1250.81,NULL
2017,4,7,20,56,53,1244.2,NULL
2017,4,7,21,13,2,1242.88,NULL
2017,4,7,21,26,53,1245.48,NULL
2017,4,7,21,41,52,1248.61,NULL
2017,4,7,21,58,8,1248.18,NULL
2017,4,7,22,11,56,1249.07,NULL
2017,4,7,22,26,53,1245.97,NULL
2017,4,7,22,43,32,1254.61,NULL
2017,4,7,22,56,53,1255.66,NULL
2017,4,7,23,13,31,1258.42,NULL
2017,4,7,23,26,54,1263.77,NULL
2017,4,7,23,41,54,1262.27,NULL
2017,4,8,0,12,12,1273.23,NULL
2017,4,8,0,26,53,1273.01,NULL
2017,4,8,0,43,16,1279.61,NULL
2017,4,8,0,59,19,1282.81,NULL
2017,4,8,1,11,53,1283.57,NULL
2017,4,8,1,26,53,1288.24,NULL
2017,4,8,1,43,2,1289.93,NULL
2017,4,8,1,56,53,1290.51,NULL
2017,4,8,2,13,4,1294.41,NULL
2017,4,8,2,26,55,1295.66,NULL
2017,4,8,2,41,51,1296.94,NULL
2017,4,8,3,14,20,1300.95,NULL
2017,4,8,3,26,53,1299.54,NULL
2017,4,8,3,41,53,1298.65,NULL
2017,4,8,4,14,20,1296.71,NULL
2017,4,8,4,26,53,1299.38,NULL
2017,4,8,4,43,34,1298.41,NULL
2017,4,8,4,59,49,1297.06,NULL
2017,4,8,5,11,53,1297.44,NULL
2017,4,8,5,26,51,1294.5,NULL
2017,4,8,5,44,20,1286.45,NULL
2017,4,8,5,56,52,1290.49,NULL
2017,4,8,6,11,52,1289.64,NULL
2017,4,8,6,43,6,1287.52,NULL
2017,4,8,6,59,18,1276.16,NULL
2017,4,8,7,11,53,1279.48,NULL
2017,4,8,7,29,19,1272.63,NULL
2017,4,8,7,41,55,1271.59,NULL
2017,4,8,7,56,52,1266.7,NULL
2017,4,8,8,13,5,1263.72,NULL
2017,4,8,8,26,53,1258.33,NULL
2017,4,8,8,44,20,1255.77,NULL
2017,4,8,8,56,53,1254.69,NULL
2017,4,8,9,11,52,1251.66,NULL
2017,4,8,9,28,3,1250.65,NULL
2017,4,8,9,41,52,1257.24,NULL
2017,4,8,9,59,20,1256.01,NULL
2017,4,8,10,11,53,1256.13,NULL
2017,4,8,11,0,25,1259.48,NULL
2017,4,8,11,11,52,1261.33,NULL
2017,4,8,11,28,1,1260.48,NULL
2017,4,8,11,41,54,1264.86,NULL
2017,4,8,11,58,31,1268.44,NULL
2017,4,8,12,11,53,1268.9,NULL
2017,4,8,12,28,6,1271.73,NULL
2017,4,8,12,41,53,1275.42,NULL
2017,4,8,12,56,53,1277.96,NULL
2017,4,8,13,13,2,1280.23,NULL
2017,4,8,13,29,13,1279.73,NULL
2017,4,8,13,41,53,1284.19,NULL
2017,4,8,13,59,19,1280.82,NULL
2017,4,8,14,11,55,1280.6,NULL
2017,4,8,14,26,53,1279.33,NULL
2017,4,8,14,59,6,1279.07,NULL
2017,4,8,15,11,53,1279.36,NULL
2017,4,8,15,43,4,1277.57,NULL
2017,4,8,15,56,54,1279.86,NULL
2017,4,8,16,11,53,1274.46,NULL
2017,4,8,16,26,53,1271.27,NULL
2017,4,8,16,41,53,1275.33,NULL
2017,4,8,16,59,2,1267.79,NULL
2017,4,8,17,11,53,1263.76,NULL
2017,4,8,17,28,3,1259.67,NULL
2017,4,8,17,41,54,1264.22,NULL
2017,4,8,17,58,5,1256.94,NULL
2017,4,8,18,14,20,1254.33,NULL
2017,4,8,18,31,1,1257.21,NULL
2017,4,8,18,41,53,1247.34,NULL
2017,4,8,18,58,7,1245.91,NULL
2017,4,8,19,11,53,1250.71,NULL
2017,4,8,19,29,13,1248.29,NULL
2017,4,8,19,41,53,1245.85,NULL
2017,4,8,19,58,31,1237.27,NULL
2017,4,8,20,11,52,1235.83,NULL
2017,4,8,20,28,7,1233.01,NULL
2017,4,8,20,44,21,1224.97,NULL
2017,4,8,20,57,11,1221.97,NULL
2017,4,8,21,11,55,1220.76,NULL
2017,4,8,21,26,53,1223.46,NULL
2017,4,8,21,43,31,1211.46,NULL
2017,4,8,21,56,53,1218.54,NULL
2017,4,8,22,13,3,1220.13,NULL
2017,4,8,22,29,25,1212.48,NULL
2017,4,8,22,41,53,1215.96,NULL
2017,4,8,22,58,7,1219.39,NULL
2017,4,8,23,11,53,1218.91,NULL
2017,4,8,23,28,4,1221.88,NULL
2017,4,8,23,41,57,1217.03,NULL
2017,4,9,0,12,1,1232.14,NULL
2017,4,9,0,26,53,1234.36,NULL
2017,4,9,0,43,3,1239.41,NULL
2017,4,9,0,56,55,1240.02,NULL
2017,4,9,1,11,53,1243.67,NULL
2017,4,9,1,28,7,1250.64,NULL
2017,4,9,1,46,1,1251.73,NULL
2017,4,9,1,56,54,1258.97,NULL
2017,4,9,2,14,33,1259.71,NULL
2017,4,9,2,26,53,1262.48,NULL
2017,4,9,2,41,53,1265.73,NULL
2017,4,9,2,58,33,1267.71,NULL
2017,4,9,3,15,59,1267.84,NULL
2017,4,9,3,26,53,1269.6,NULL
2017,4,9,3,59,20,1265.95,NULL
2017,4,9,4,11,51,1262.73,NULL
2017,4,9,4,43,1,1266.8,NULL
2017,4,9,4,56,50,1263.02,NULL
2017,4,9,5,13,2,1267.31,NULL
2017,4,9,5,26,51,1259.35,NULL
2017,4,9,5,44,17,1258.4,NULL
2017,4,9,5,56,50,1255.9,NULL
2017,4,9,6,11,50,1249.49,NULL
2017,4,9,6,28,0,1250.07,NULL
2017,4,9,6,41,50,1248.46,NULL
2017,4,9,6,58,28,1242.83,NULL
2017,4,9,7,11,51,1245.19,NULL
2017,4,9,7,28,30,1238.26,NULL
2017,4,9,7,44,42,1231.74,NULL
2017,4,9,7,56,50,1230.56,NULL
2017,4,9,8,13,0,1225.25,NULL
2017,4,9,8,26,50,1225.85,NULL
2017,4,9,8,43,31,1220.22,NULL
2017,4,9,8,56,59,1222.4,NULL
2017,4,9,9,11,53,1222.97,NULL
2017,4,9,9,26,51,1218.9,NULL
2017,4,9,9,41,50,1216.03,NULL
2017,4,9,9,56,49,1217.12,NULL
2017,4,9,10,13,0,1216.58,NULL
2017,4,9,10,26,50,1216.23,NULL
2017,4,9,10,43,1,1217.1,NULL
2017,4,9,10,56,51,1222.9,NULL
2017,4,9,11,11,50,1223.23,NULL
2017,4,9,11,28,31,1224.03,NULL
2017,4,9,11,42,9,1221.82,NULL
2017,4,9,11,58,16,1225.01,NULL
2017,4,9,12,15,46,1230.57,NULL
2017,4,9,12,32,2,1235.23,NULL
2017,4,9,12,41,53,1236.71,NULL
2017,4,9,12,56,50,1242.13,NULL
2017,4,9,13,28,50,1245.85,NULL
2017,4,9,13,41,50,1247.2,NULL
2017,4,9,13,58,12,1260.19,NULL
2017,4,9,14,11,52,1258.64,NULL
2017,4,9,14,26,50,1256.03,NULL
2017,4,9,14,43,1,1257.77,NULL
2017,4,9,14,56,50,1266.74,NULL
2017,4,9,15,11,49,1261.56,NULL
2017,4,9,15,28,5,1258.67,NULL
2017,4,9,15,41,50,1261.74,NULL
2017,4,9,15,56,50,1258.55,NULL
2017,4,9,16,13,2,1255.27,NULL
2017,4,9,16,26,53,1258.42,NULL
2017,4,9,16,41,50,1252.34,NULL
2017,4,9,16,58,29,1249.01,NULL
2017,4,9,17,11,51,1247.35,NULL
2017,4,9,17,44,25,1240.17,NULL
2017,4,9,18,1,0,1238.74,NULL
2017,4,9,18,11,51,1232.34,NULL
2017,4,9,18,28,4,1237.31,NULL
2017,4,9,18,41,51,1230.58,NULL
2017,4,9,18,58,3,1235.3,NULL
2017,4,9,19,14,17,1223.03,NULL
2017,4,9,19,30,59,1223.02,NULL
2017,4,9,19,41,51,1219.35,NULL
2017,4,9,19,58,30,1221.78,NULL
2017,4,9,20,16,3,1217.86,NULL
2017,4,9,20,26,51,1216.18,NULL
2017,4,9,20,43,28,1206.11,NULL
2017,4,9,20,56,51,1212.26,NULL
2017,4,9,21,11,50,1210.03,NULL
2017,4,9,21,28,3,1204.27,NULL
2017,4,9,21,41,51,1201.23,NULL
2017,4,9,21,58,0,1202.3,NULL
2017,4,9,22,11,52,1195.03,NULL
2017,4,9,22,26,51,1194.67,NULL
2017,4,9,22,43,26,1198.65,NULL
2017,4,9,22,56,52,1197.93,NULL
2017,4,9,23,11,51,1199.79,NULL
2017,4,9,23,29,41,1203.49,NULL
2017,4,9,23,41,51,1196.74,NULL
2017,4,10,0,26,51,1213.58,NULL
2017,4,10,0,43,29,1221.55,NULL
2017,4,10,1,30,2,1230.02,NULL
2017,4,10,1,41,52,1237.02,NULL
2017,4,10,1,56,51,1238.5,NULL
2017,4,10,2,13,30,1244.17,NULL
2017,4,10,2,41,51,1249.85,NULL
2017,4,10,2,58,30,1254.35,NULL
2017,4,10,3,11,54,1251.48,NULL
2017,4,10,3,28,4,1254.39,NULL
2017,4,10,3,41,52,1257.56,NULL
2017,4,10,3,58,1,1256.61,NULL
2017,4,10,4,11,53,1252.38,NULL
2017,4,10,4,26,51,1254.93,NULL
2017,4,10,4,43,4,1257.62,NULL
2017,4,10,4,56,51,1253.47,NULL
2017,4,10,5,13,1,1252.95,NULL
2017,4,10,5,26,52,1255.16,NULL
2017,4,10,5,43,30,1253.08,NULL
2017,4,10,6,0,58,1251.07,NULL
2017,4,10,6,11,52,1247.78,NULL
2017,4,10,6,28,1,1245.7,NULL
2017,4,10,6,44,20,1241.85,NULL
2017,4,10,6,56,51,1237.29,NULL
2017,4,10,7,13,5,1235.35,NULL
2017,4,10,7,26,52,1231.72,NULL
2017,4,10,7,41,51,1224.71,NULL
2017,4,10,7,58,29,1222.4,NULL
2017,4,10,8,11,52,1222.68,NULL
2017,4,10,8,26,52,1218.78,NULL
2017,4,10,8,43,31,1213.83,NULL
2017,4,10,8,56,52,1216.57,NULL
2017,4,10,9,13,30,1212.01,NULL
2017,4,10,9,26,51,1210.91,NULL
2017,4,10,9,41,50,1214.54,NULL
2017,4,10,9,58,1,1207.59,NULL
2017,4,10,10,11,51,1205.63,NULL
2017,4,10,10,28,4,1204.14,NULL
2017,4,10,10,41,52,1201.58,NULL
2017,4,10,10,56,52,1204.36,NULL
2017,4,10,11,11,51,1202.46,NULL
2017,4,10,11,27,55,1206.16,NULL
2017,4,10,11,41,50,1212.97,NULL
2017,4,10,11,58,6,1217.04,NULL
2017,4,10,12,11,50,1214.33,NULL
2017,4,10,12,26,50,1217.37,NULL
2017,4,10,12,59,9,1220.47,NULL
2017,4,10,13,16,10,1219.82,NULL
2017,4,10,13,26,56,1234.31,NULL
2017,4,10,13,41,52,1231.74,NULL
2017,4,10,13,58,4,1241.97,NULL
2017,4,10,14,11,50,1241.14,NULL
2017,4,10,14,45,49,1254.31,NULL
2017,4,10,14,57,1,1250.73,NULL
2017,4,10,15,11,51,1263.85,NULL
2017,4,10,15,26,51,1261.96,NULL
2017,4,10,15,41,50,1260.47,NULL
2017,4,10,15,58,2,1261.45,NULL
2017,4,10,16,11,51,1263.38,NULL
2017,4,10,16,26,49,1261.22,NULL
2017,4,10,16,44,7,1260.87,NULL
2017,4,10,17,30,57,1248.02,NULL
2017,4,10,17,41,52,1244.38,NULL
2017,4,10,17,58,5,1240.45,NULL
2017,4,10,18,14,17,1237.19,NULL
2017,4,10,18,27,9,1238.16,NULL
2017,4,10,18,41,51,1236.22,NULL
2017,4,10,18,58,1,1232.64,NULL
2017,4,10,19,44,33,1216,NULL
2017,4,10,19,56,50,1215.26,NULL
2017,4,10,20,14,18,1217.23,NULL
2017,4,10,20,26,51,1213.17,NULL
2017,4,10,20,44,5,1214.44,NULL
2017,4,10,21,0,59,1213.86,NULL
2017,4,10,21,11,53,1209.24,NULL
2017,4,10,21,26,52,1205.71,NULL
2017,4,10,21,41,51,1205.74,NULL
2017,4,10,21,59,19,1202.4,NULL
2017,4,10,22,11,52,1207.16,NULL
2017,4,10,22,28,6,1194.47,NULL
2017,4,10,22,41,51,1192.9,NULL
2017,4,10,22,59,1,1191.6,NULL
2017,4,10,23,11,51,1188.63,NULL
2017,4,10,23,26,51,1188.15,NULL
2017,4,10,23,41,50,1196.13,NULL
2017,4,11,0,11,51,1200.82,NULL
2017,4,11,0,26,51,1202.95,NULL
2017,4,11,0,41,50,1202.1,NULL
2017,4,11,0,58,3,1205.58,NULL
2017,4,11,1,11,51,1220.42,NULL
2017,4,11,1,28,1,1224.76,NULL
2017,4,11,1,41,51,1227.92,NULL
2017,4,11,1,58,1,1225.04,NULL
2017,4,11,2,11,50,1233.71,NULL
2017,4,11,2,28,28,1241.76,NULL
2017,4,11,2,41,50,1243.63,NULL
2017,4,11,2,58,2,1240.4,NULL
2017,4,11,3,11,53,1248.63,NULL
2017,4,11,3,26,52,1254.27,NULL
2017,4,11,3,41,51,1246.03,NULL
2017,4,11,3,58,4,1253.3,NULL
2017,4,11,4,11,52,1256.31,NULL
2017,4,11,4,26,50,1253.45,NULL
2017,4,11,5,11,53,1253.65,NULL
2017,4,11,5,26,51,1240.93,NULL
2017,4,11,5,41,51,1240.85,NULL
2017,4,11,5,58,1,1245.64,NULL
2017,4,11,6,29,20,1243.04,NULL
2017,4,11,6,41,50,1245.31,NULL
2017,4,11,7,14,19,1234.51,NULL
2017,4,11,7,44,19,1220.13,NULL
2017,4,11,7,56,50,1224.12,NULL
2017,4,11,8,13,6,1217.63,NULL
2017,4,11,8,26,51,1226.4,NULL
2017,4,11,8,41,50,1215.38,NULL
2017,4,11,8,58,8,1212.66,NULL
2017,4,11,9,11,53,1208.88,NULL
2017,4,11,9,26,51,1213.76,NULL
2017,4,11,9,43,5,1207.62,NULL
2017,4,11,9,56,51,1209.91,NULL
2017,4,11,10,11,51,1209.48,NULL
2017,4,11,10,26,50,1211.88,NULL
2017,4,11,10,43,1,1203.01,NULL
2017,4,11,10,57,2,1204.35,NULL
2017,4,11,11,14,20,1202.17,NULL
2017,4,11,11,26,51,1203.33,NULL
2017,4,11,11,44,7,1203.82,NULL
2017,4,11,11,56,51,1208.99,NULL
2017,4,11,12,11,50,1213.02,NULL
2017,4,11,12,28,2,1210.64,NULL
2017,4,11,12,41,59,1220.78,NULL
2017,4,11,12,56,52,1216.46,NULL
2017,4,11,13,11,51,1219.1,NULL
2017,4,11,13,28,30,1230.51,NULL
2017,4,11,13,41,51,1232.97,NULL
2017,4,11,13,58,29,1236.76,NULL
2017,4,11,14,11,52,1235.76,NULL
2017,4,11,14,26,51,1248.09,NULL
2017,4,11,14,43,30,1247.64,NULL
2017,4,11,14,56,51,1260.5,NULL
2017,4,11,15,13,2,1264.83,NULL
2017,4,11,15,29,18,1263.09,NULL
2017,4,11,15,41,52,1258.88,NULL
2017,4,11,15,58,5,1270.28,NULL
2017,4,11,16,14,21,1275.53,NULL
2017,4,11,16,26,51,1273.23,NULL
2017,4,11,16,43,7,1274.15,NULL
2017,4,11,16,56,52,1277.54,NULL
2017,4,11,17,11,51,1277.96,NULL
2017,4,11,17,28,0,1275.13,NULL
2017,4,11,17,44,6,1271.71,NULL
2017,4,11,17,56,52,1262.61,NULL
2017,4,11,18,13,2,1260.73,NULL
2017,4,11,18,29,25,1255.09,NULL
2017,4,11,18,41,52,1254.61,NULL
2017,4,11,18,58,1,1253.73,NULL
2017,4,11,19,11,52,1253.88,NULL
2017,4,11,19,28,32,1254.55,NULL
2017,4,11,19,41,53,1248.86,NULL
2017,4,11,19,56,52,1252.97,NULL
2017,4,11,20,11,51,1239.58,NULL
2017,4,11,20,28,5,1244.02,NULL
2017,4,11,20,41,52,1241.36,NULL
2017,4,11,20,56,51,1243.34,NULL
2017,4,11,21,13,0,1237.34,NULL
2017,4,11,21,26,50,1233.9,NULL
2017,4,11,21,43,5,1235.7,NULL
2017,4,11,21,56,51,1233.23,NULL
2017,4,11,22,14,19,1225.31,NULL
2017,4,11,22,31,3,1230.38,NULL
2017,4,11,22,47,9,1228.71,NULL
2017,4,11,22,56,51,1226.84,NULL
2017,4,11,23,13,3,1227.72,NULL
2017,4,11,23,26,51,1224.98,NULL
2017,4,11,23,44,4,1224.04,NULL
2017,4,12,0,41,51,1234.34,NULL
2017,4,12,0,58,29,1240.22,NULL
2017,4,12,1,14,37,1237.09,NULL
2017,4,12,1,26,51,1238.62,NULL
2017,4,12,1,43,0,1245.36,NULL
2017,4,12,1,56,52,1250.5,NULL
2017,4,12,2,11,51,1263.32,NULL
2017,4,12,2,28,2,1267.64,NULL
2017,4,12,2,41,52,1268.03,NULL
2017,4,12,2,58,30,1271.75,NULL
2017,4,12,3,11,59,1274.79,NULL
2017,4,12,3,44,19,1285.73,NULL
2017,4,12,3,56,54,1285.15,NULL
2017,4,12,4,13,8,1291.83,NULL
2017,4,12,4,26,52,1289.37,NULL
2017,4,12,4,41,52,1292.42,NULL
2017,4,12,4,58,5,1293.28,NULL
2017,4,12,5,14,21,1293.94,NULL
2017,4,12,5,30,59,1292.16,NULL
2017,4,12,5,41,51,1288.79,NULL
2017,4,12,5,58,7,1289.13,NULL
2017,4,12,6,11,52,1290.98,NULL
2017,4,12,6,28,4,1288.58,NULL
2017,4,12,6,41,50,1288.06,NULL
2017,4,12,6,56,49,1289.72,NULL
2017,4,12,7,12,59,1285.95,NULL
2017,4,12,7,26,50,1287.31,NULL
2017,4,12,7,41,50,1284.68,NULL
2017,4,12,7,56,50,1277.34,NULL
2017,4,12,8,11,49,1270.72,NULL
2017,4,12,8,28,0,1269.03,NULL
2017,4,12,8,41,52,1268.91,NULL
2017,4,12,8,56,49,1264.03,NULL
2017,4,12,9,13,0,1262.43,NULL
2017,4,12,9,26,50,1262.39,NULL
2017,4,12,9,43,6,1267.55,NULL
2017,4,12,9,56,50,1263.12,NULL
2017,4,12,10,11,50,1260.03,NULL
2017,4,12,10,26,49,1257.85,NULL
2017,4,12,10,58,8,1259.6,NULL
2017,4,12,11,11,50,1258.19,NULL
2017,4,12,11,28,4,1263.13,NULL
2017,4,12,11,41,49,1264.36,NULL
2017,4,12,11,59,16,1259.38,NULL
2017,4,12,12,11,53,1258.95,NULL
2017,4,12,12,26,51,1257.55,NULL
2017,4,12,12,41,49,1258.46,NULL
2017,4,12,12,58,0,1267.76,NULL
2017,4,12,13,15,56,1274.57,NULL
2017,4,12,13,26,49,1272.62,NULL
2017,4,12,13,43,0,1279.48,NULL
2017,4,12,13,56,50,1279.78,NULL
2017,4,12,14,11,50,1286.3,NULL
2017,4,12,14,26,49,1291.86,NULL
2017,4,12,14,44,17,1295.43,NULL
2017,4,12,14,56,51,1298.89,NULL
2017,4,12,15,11,49,1308.83,NULL
2017,4,12,15,27,59,1316.07,NULL
2017,4,12,15,44,17,1318.23,NULL
2017,4,12,15,56,53,1318.4,NULL
2017,4,12,16,13,1,1324.71,NULL
2017,4,12,16,27,8,1330.7,NULL
2017,4,12,16,41,52,1336.76,NULL
2017,4,12,16,56,51,1332.1,NULL
2017,4,12,17,14,3,1330.47,NULL
2017,4,12,17,26,53,1337.12,NULL
2017,4,12,18,0,58,1332.48,NULL
2017,4,12,18,17,9,1328.69,NULL
2017,4,12,18,26,50,1327.89,NULL
2017,4,12,18,44,11,1327.02,NULL
2017,4,12,18,56,50,1317.98,NULL
2017,4,12,19,14,1,1319.68,NULL
2017,4,12,19,26,50,1320.28,NULL
2017,4,12,19,59,26,1307.54,NULL
2017,4,12,20,11,50,1310.37,NULL
2017,4,12,20,26,49,1307.86,NULL
2017,4,12,20,43,28,1301.21,NULL
2017,4,12,20,56,50,1300.66,NULL
2017,4,12,21,13,4,1295.65,NULL
2017,4,12,21,29,16,1299.6,NULL
2017,4,12,21,41,49,1297.65,NULL
2017,4,12,22,14,8,1293.05,NULL
2017,4,12,22,26,50,1289.33,NULL
2017,4,12,22,41,50,1292.43,NULL
2017,4,12,22,59,19,1287.58,NULL
2017,4,12,23,11,54,1286.7,NULL
2017,4,12,23,26,49,1289.05,NULL
2017,4,12,23,43,2,1283.27,NULL
2017,4,13,0,41,50,1282.56,NULL
2017,4,13,0,57,59,1283.76,NULL
2017,4,13,1,11,49,1281.29,NULL
2017,4,13,1,27,59,1288.78,NULL
2017,4,13,1,41,50,1292.89,NULL
2017,4,13,1,56,50,1294.82,NULL
2017,4,13,2,13,5,1300.59,NULL
2017,4,13,2,26,50,1298.09,NULL
2017,4,13,2,43,31,1306.53,NULL
2017,4,13,2,56,50,1306.25,NULL
2017,4,13,3,13,0,1306.1,NULL
2017,4,13,3,26,50,1315.3,NULL
2017,4,13,3,43,1,1316.95,NULL
2017,4,13,3,59,6,1320.98,NULL
2017,4,13,4,15,58,1326.2,NULL
2017,4,13,4,26,50,1325.38,NULL
2017,4,13,4,43,4,1327.79,NULL
2017,4,13,4,56,51,1327.57,NULL
2017,4,13,5,11,50,1330.71,NULL
2017,4,13,5,45,57,1331.72,NULL
2017,4,13,5,56,50,1326.36,NULL
2017,4,13,6,13,0,1326.37,NULL
2017,4,13,6,26,51,1325.05,NULL
2017,4,13,6,41,50,1318.66,NULL
2017,4,13,6,59,19,1321.38,NULL
2017,4,13,7,11,51,1316.39,NULL
2017,4,13,7,26,51,1311.94,NULL
2017,4,13,7,41,50,1311.81,NULL
2017,4,13,7,58,29,1305.75,NULL
